Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,72.349998,72.570000,71.050003,71.620003,62.299816,407500
2015-01-05,71.019997,71.089996,69.519997,69.690002,60.620960,664800
2015-01-06,69.690002,69.980003,68.250000,68.290001,59.403145,1021300
2015-01-07,68.550003,68.839996,67.860001,68.470001,59.559734,724800
2015-01-08,69.120003,70.559998,69.110001,70.040001,60.925400,641800
2015-01-09,70.089996,70.290001,69.500000,69.940002,60.838440,354600
2015-01-12,69.849998,69.849998,68.599998,68.879997,59.916374,315900
2015-01-13,69.360001,69.910004,67.790001,68.430000,59.524937,464100
2015-01-14,67.949997,68.470001,67.379997,68.419998,59.516224,475800
2015-01-15,68.910004,69.129997,67.250000,67.309998,58.550678,655900
2015-01-16,67.070000,67.720001,66.570000,67.639999,58.837730,624500
2015-01-20,67.820000,68.150002,67.160004,67.629997,58.829041,451500
2015-01-21,67.599998,68.419998,67.379997,68.220001,59.342255,584100
2015-01-22,68.540001,69.330002,68.120003,69.089996,60.099045,483700
2015-01-23,69.260002,69.989998,68.989998,69.699997,60.629650,772200
2015-01-26,69.559998,69.860001,68.959999,69.790001,60.707943,414300
2015-01-27,69.129997,69.750000,68.830002,69.379997,60.351292,638900
2015-01-28,70.000000,70.279999,68.190002,68.250000,59.368347,481900
2015-01-29,68.110001,68.199997,67.059998,67.949997,59.107399,819800
2015-01-30,67.449997,68.099998,66.970001,67.129997,58.394100,922100
2015-02-02,67.540001,68.110001,66.150002,68.059998,59.203083,691700
2015-02-03,68.190002,69.199997,68.190002,69.169998,60.168633,512500
2015-02-04,68.800003,69.540001,68.489998,68.680000,59.742382,919300
2015-02-05,69.070000,69.720001,68.849998,69.489998,60.446983,632600
2015-02-06,76.300003,78.480003,74.050003,76.180000,66.266388,7253400
2015-02-09,76.050003,77.470001,75.559998,75.639999,65.796661,3146200
2015-02-10,75.959999,76.349998,74.589996,76.059998,66.162018,1663100
2015-02-11,75.879997,76.760002,75.580002,76.580002,66.614357,1276300
2015-02-12,76.699997,77.989998,76.699997,77.309998,67.249336,1074900
2015-02-13,77.400002,77.989998,76.860001,77.730003,67.614708,1109900
2015-02-17,77.739998,78.209999,77.019997,78.120003,67.953934,997100
2015-02-18,78.010002,78.790001,77.750000,78.459999,68.249695,766400
2015-02-19,78.169998,78.910004,77.970001,78.720001,68.475853,609700
2015-02-20,78.680000,78.680000,77.720001,78.339996,68.145287,825500
2015-02-23,78.370003,78.370003,77.199997,78.050003,67.893036,879300
2015-02-24,77.879997,78.709999,77.690002,78.550003,68.327988,643600
2015-02-25,78.250000,78.830002,77.730003,78.190002,68.014809,443700
2015-02-26,78.129997,78.129997,77.599998,77.739998,67.623367,871300
2015-02-27,77.790001,78.059998,77.279999,77.680000,67.571182,613600
2015-03-02,77.680000,78.800003,77.459999,78.769997,68.519356,837700
2015-03-03,78.489998,78.510002,77.279999,77.440002,67.362434,878900
2015-03-04,77.230003,77.320000,76.209999,76.739998,66.753517,975400
2015-03-05,77.029999,77.040001,76.230003,76.440002,66.492561,691100
2015-03-06,76.300003,76.720001,75.019997,75.199997,65.818626,765500
2015-03-09,75.370003,75.559998,74.849998,75.080002,65.713593,665300
2015-03-10,74.019997,74.339996,72.830002,72.870003,63.779293,1633100
