Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,148.289993,149.160004,144.539993,146.460007,130.051300,2042000
2015-01-05,145.449997,146.470001,142.449997,143.369995,127.307480,5765000
2015-01-06,143.460007,146.000000,141.580002,144.160004,128.008972,3121100
2015-01-07,145.050003,148.830002,144.880005,148.720001,132.058075,2369900
2015-01-08,149.839996,153.139999,149.809998,152.169998,135.121597,3466300
2015-01-09,152.449997,153.639999,151.800003,152.740005,135.627747,1891200
2015-01-12,152.789993,153.589996,150.789993,151.970001,134.943924,1588700
2015-01-13,153.029999,154.979996,150.960007,152.000000,134.970612,1487900
2015-01-14,150.710007,152.470001,149.050003,152.110001,135.068283,1401800
2015-01-15,152.600006,153.559998,151.119995,152.309998,135.245895,1453800
2015-01-16,152.210007,153.500000,151.389999,153.330002,136.151611,1166700
2015-01-20,154.669998,154.990005,151.270004,153.729996,136.506790,1095700
2015-01-21,152.809998,155.179993,152.429993,154.240005,136.959656,1456000
2015-01-22,155.000000,157.220001,154.009995,156.500000,138.966476,1128700
2015-01-23,156.399994,157.300003,155.649994,156.190002,138.691132,995300
2015-01-26,156.350006,156.410004,154.399994,155.539993,138.114014,1089300
2015-01-27,153.800003,154.869995,152.500000,152.940002,135.805298,1444900
2015-01-28,154.190002,155.500000,152.039993,152.160004,135.112671,2019800
2015-01-29,153.710007,158.149994,153.710007,157.929993,140.236237,2239500
2015-01-30,156.309998,159.199997,155.940002,156.949997,139.366028,2361900
2015-02-02,157.289993,159.610001,154.690002,159.190002,141.355072,1464600
2015-02-03,158.479996,161.720001,157.699997,160.479996,142.500534,2038100
2015-02-04,160.190002,163.240005,160.029999,161.839996,143.708191,1627800
2015-02-05,163.270004,164.000000,161.919998,163.029999,144.764938,1092800
2015-02-06,164.220001,164.220001,161.740005,162.240005,144.063400,1053700
2015-02-09,161.779999,164.289993,161.059998,162.970001,144.711609,1665500
2015-02-10,164.789993,165.080002,163.410004,164.889999,146.416504,1265700
2015-02-11,164.410004,167.000000,164.259995,166.289993,147.659607,1753800
2015-02-12,167.330002,168.009995,166.460007,167.289993,148.547577,1245200
2015-02-13,167.399994,167.600006,166.110001,167.139999,148.414398,969200
2015-02-17,166.589996,168.110001,166.160004,167.600006,148.822876,1055900
2015-02-18,166.000000,167.690002,165.649994,167.679993,148.893906,1179600
2015-02-19,167.800003,170.190002,167.500000,170.130005,151.069458,1045300
2015-02-20,169.619995,172.300003,169.479996,172.199997,152.907501,1364200
2015-02-23,171.720001,172.259995,170.350006,170.520004,151.415771,1197200
2015-02-24,169.820007,170.800003,169.009995,170.190002,151.122696,1192400
2015-02-25,170.309998,170.490005,167.360001,168.649994,149.755219,1346200
2015-02-26,167.429993,168.440002,165.779999,166.309998,148.292923,1284400
2015-02-27,166.059998,167.559998,165.600006,165.710007,147.757889,1264200
2015-03-02,165.610001,167.729996,165.470001,167.100006,148.997314,2353100
2015-03-03,165.839996,166.550003,162.740005,163.630005,145.903229,2191200
2015-03-04,163.289993,164.199997,162.440002,163.929993,146.170685,1226100
2015-03-05,163.759995,164.639999,162.839996,163.279999,145.591156,1074000
2015-03-06,162.300003,162.300003,159.610001,160.410004,143.032059,1781600
2015-03-09,159.869995,161.949997,159.740005,161.270004,143.798920,1266100
2015-03-10,160.009995,160.529999,158.339996,158.339996,141.186325,1362700
2015-03-11,159.059998,159.740005,157.960007,158.029999,140.909912,1270600
2015-03-12,158.259995,160.039993,158.259995,160.000000,142.666443,1488600
2015-03-13,159.389999,160.800003,156.320007,157.559998,140.490845,1564100
2015-03-16,158.199997,161.479996,158.199997,161.339996,143.861282,1326600
2015-03-17,160.070007,161.449997,160.070007,161.160004,143.700806,1123100
2015-03-18,160.630005,163.360001,159.509995,162.839996,145.198822,1621300
2015-03-19,162.759995,163.809998,161.720001,162.520004,144.913528,1218700
2015-03-20,162.740005,164.080002,162.080002,162.619995,145.002609,4394000
2015-03-23,163.009995,164.000000,162.589996,162.720001,145.091843,1171600
2015-03-24,162.059998,163.179993,161.199997,162.089996,144.530060,953500
2015-03-25,162.429993,162.679993,159.179993,159.190002,141.944260,1190000
2015-03-26,158.059998,159.919998,157.110001,159.309998,142.051254,1158400
2015-03-27,159.139999,160.869995,158.899994,160.479996,143.094482,1436500
2015-03-30,161.149994,163.570007,160.789993,162.679993,145.056152,1041700
