Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,34.880001,35.139999,33.889999,34.900002,26.961771,332800
2015-01-05,34.869999,35.230000,34.259998,35.009998,27.046757,322400
2015-01-06,35.340000,36.290001,35.070000,35.750000,27.618439,407300
2015-01-07,36.189999,38.799999,36.000000,38.310001,29.596155,587100
2015-01-08,38.369999,38.490002,37.240002,37.869999,29.256233,589400
2015-01-09,37.869999,38.279999,37.290001,37.970001,29.333490,230500
2015-01-12,38.049999,38.970001,37.889999,38.250000,29.549797,256300
2015-01-13,38.549999,38.869999,37.349998,37.799999,29.202150,337900
2015-01-14,37.439999,37.849998,37.389999,37.560001,29.016743,266600
2015-01-15,37.610001,37.799999,36.000000,36.680000,28.336899,409700
2015-01-16,36.549999,37.580002,36.540001,37.470001,28.947216,385600
2015-01-20,38.900002,39.939999,38.770000,39.369999,30.415047,759700
2015-01-21,39.369999,39.830002,39.060001,39.520000,30.530928,534700
2015-01-22,39.529999,39.689999,39.090000,39.450001,30.476856,281400
2015-01-23,39.400002,39.400002,38.500000,38.709999,29.905169,303100
2015-01-26,38.700001,39.750000,38.549999,39.299999,30.360966,206100
2015-01-27,39.009998,39.820000,38.700001,39.669998,30.646807,213600
2015-01-28,40.000000,41.660000,39.849998,41.320000,31.921507,576800
2015-01-29,41.560001,42.500000,40.689999,41.639999,32.168724,328900
2015-01-30,41.610001,41.880001,39.799999,40.400002,31.210770,398200
2015-02-02,40.500000,40.880001,40.110001,40.639999,31.396173,290900
2015-02-03,40.880001,42.150002,40.849998,42.099998,32.524090,214600
2015-02-04,42.000000,42.349998,41.520000,41.669998,32.191898,274600
2015-02-05,41.840000,43.000000,41.560001,42.799999,33.064865,154900
2015-02-06,42.930000,42.930000,41.610001,41.830002,32.315514,194300
2015-02-09,41.830002,42.560001,41.230000,41.459999,32.029667,191300
2015-02-10,41.669998,41.669998,40.770000,41.200001,31.828812,121300
2015-02-11,40.990002,41.549999,40.730000,41.340000,31.936956,109700
2015-02-12,41.290001,43.080002,41.020000,42.990002,33.211651,173500
2015-02-13,42.869999,43.680000,42.779999,43.599998,33.682907,186600
2015-02-17,43.560001,43.619999,42.840000,43.189999,33.366169,171900
2015-02-18,43.009998,44.160000,43.009998,43.480000,33.590199,179900
2015-02-19,43.340000,43.680000,42.730000,43.150002,33.335266,127400
2015-02-20,42.970001,43.230000,42.450001,42.660000,32.956711,233100
2015-02-23,42.660000,43.880001,42.020000,43.860001,33.883766,274500
2015-02-24,43.790001,44.279999,42.720001,43.290001,33.443417,235800
2015-02-25,43.380001,46.509998,43.070000,46.009998,35.544746,1026200
2015-02-26,46.410000,53.240002,46.310001,52.689999,40.705326,2177200
2015-02-27,52.580002,53.549999,50.669998,51.959999,40.141357,759900
2015-03-02,51.790001,52.990002,50.849998,52.959999,40.913914,437800
2015-03-03,52.700001,52.799999,51.410000,52.700001,40.713058,364300
2015-03-04,52.820000,54.980000,52.040001,54.639999,42.211792,619000
2015-03-05,54.590000,56.130001,54.590000,55.189999,42.636692,337900
2015-03-06,54.720001,55.730000,54.259998,55.180000,42.628963,306600
2015-03-09,55.180000,55.730000,53.529999,53.849998,41.601475,254100
2015-03-10,53.450001,53.520000,50.790001,52.290001,40.396305,328100
2015-03-11,52.060001,52.340000,51.419998,51.959999,40.272293,166600
2015-03-12,52.200001,53.430000,52.000000,52.730000,40.869099,164200
2015-03-13,52.669998,53.330002,52.009998,52.279999,40.520325,145200
2015-03-16,52.299999,52.939999,51.230000,51.439999,39.869270,261700
2015-03-17,51.279999,51.799999,50.720001,51.230000,39.706512,225000
2015-03-18,51.009998,51.880001,50.619999,51.290001,39.753006,166100
2015-03-19,51.040001,51.230000,50.119999,50.689999,39.287971,215600
2015-03-20,50.910000,51.570000,50.509998,50.509998,39.148460,302100
2015-03-23,50.439999,50.439999,49.070000,49.709999,38.528408,376000
2015-03-24,49.709999,50.500000,49.549999,50.270000,38.962448,189600
2015-03-25,50.290001,50.439999,49.150002,49.169998,38.109875,156100
2015-03-26,48.950001,49.520000,48.060001,49.470001,38.342392,157400
2015-03-27,49.369999,50.980000,49.369999,50.230000,38.931435,151500
2015-03-30,50.299999,50.939999,49.349998,49.410000,38.295887,121500
2015-03-31,49.130001,50.950001,48.720001,49.630001,38.466404,215000
2015-04-01,49.400002,50.660000,48.770000,49.480000,38.350151,164100
2015-04-02,49.389999,50.060001,49.259998,49.540001,38.396645,121600
2015-04-06,49.500000,50.110001,49.000000,49.369999,38.264881,94500
2015-04-07,49.220001,49.279999,48.150002,48.320000,37.451073,150100
2015-04-08,48.270000,48.509998,47.770000,48.209999,37.365814,287800
2015-04-09,48.400002,48.500000,47.520000,47.930000,37.148788,112400
2015-04-10,47.830002,48.270000,47.509998,47.779999,37.032528,113600
2015-04-13,47.610001,48.400002,47.610001,48.110001,37.288307,137400
2015-04-14,48.209999,49.240002,47.380001,48.990002,37.970367,182200
2015-04-15,50.500000,54.349998,50.500000,53.520000,41.481407,733500
2015-04-16,53.520000,54.820000,52.959999,54.270000,42.062717,225300
2015-04-17,53.959999,54.480000,53.500000,54.459999,42.209949,180900
2015-04-20,54.599998,55.000000,54.150002,54.779999,42.457985,126700
2015-04-21,54.939999,54.970001,53.360001,53.549999,41.504654,115000
2015-04-22,53.700001,54.150002,52.549999,53.669998,41.597660,97400
2015-04-23,54.950001,56.320000,54.660000,56.209999,43.566319,348000
2015-04-24,56.209999,56.549999,55.419998,56.180000,43.543072,139700
2015-04-27,56.410000,57.369999,55.340000,55.650002,43.132286,138900
2015-04-28,55.400002,56.070000,55.070000,55.730000,43.194290,95300
2015-04-29,55.250000,56.369999,54.310001,55.889999,43.318306,163200
2015-04-30,55.439999,55.759998,54.470001,54.810001,42.481236,183400
2015-05-01,54.849998,55.330002,54.130001,54.860001,42.519993,140100
2015-05-04,54.849998,58.770000,54.500000,58.560001,45.387711,641700
2015-05-05,54.599998,57.189999,53.099998,54.730000,42.419231,884700
2015-05-06,55.520000,55.840000,53.380001,55.439999,42.969513,314600
2015-05-07,55.500000,56.099998,54.880001,55.759998,43.217537,185300
2015-05-08,56.450001,56.490002,55.189999,55.770000,43.225285,136900
2015-05-11,55.740002,56.439999,55.480000,55.950001,43.364811,126900
2015-05-12,55.590000,56.310001,54.720001,55.860001,43.295040,164700
2015-05-13,54.889999,56.189999,54.889999,55.139999,42.983223,185300
