Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,72.460670,72.775330,71.617371,72.397736,60.369144,4989619
2015-01-05,72.089363,72.662048,71.013214,71.189430,59.361599,7572062
2015-01-06,70.654503,71.139084,69.370674,70.182503,58.521984,9172185
2015-01-07,70.704849,71.327881,70.497169,70.943993,59.156952,4929396
2015-01-08,71.692886,72.372559,71.302704,72.152298,60.164497,6196941
2015-01-09,72.328506,72.454376,71.353050,71.755821,59.833897,6078084
2015-01-12,72.032722,72.215233,71.126495,72.026428,60.059536,7970742
2015-01-13,72.706100,73.530525,71.428574,71.957207,60.001820,6668080
2015-01-14,71.220894,71.850220,70.874763,71.441154,59.571507,5575483
2015-01-15,71.850220,72.177467,71.151665,71.441154,59.571507,5038083
2015-01-16,71.233482,73.215858,71.214600,73.096291,60.951664,9173615
2015-01-20,73.366898,74.090622,72.938957,73.964760,61.675827,8685474
2015-01-21,73.857773,75.078667,73.757080,74.908745,62.462967,11405206
2015-01-22,75.368156,75.947136,74.738831,75.802391,63.208134,10428448
2015-01-23,75.752045,76.117058,75.475143,75.506607,62.961510,6830158
2015-01-26,75.412209,75.468849,74.436752,74.732536,62.316051,9047607
2015-01-27,73.316551,75.745750,72.378853,74.990562,62.531197,11644351
2015-01-28,75.129013,75.129013,73.499054,73.580872,61.355713,6898008
2015-01-29,73.555695,73.650093,72.039017,73.285088,61.109085,10056145
2015-01-30,72.385147,73.146629,72.139709,72.234108,60.232712,7346106
2015-02-02,72.479546,73.442413,71.774704,73.366898,61.177288,5588354
2015-02-03,73.996223,75.217117,73.266205,74.820641,62.389515,7136994
2015-02-04,74.732536,74.889870,73.914413,74.128380,61.812256,5098148
2015-02-05,74.424164,75.745750,74.210197,75.588417,63.029709,7448120
2015-02-06,75.519196,76.161110,75.129013,75.399620,62.872276,4496234
2015-02-09,75.166771,75.481438,74.833229,75.091255,62.615154,4068952
2015-02-10,75.449966,75.657646,74.839523,75.141602,62.657135,4067840
2015-02-11,74.581497,74.927628,74.241661,74.694778,62.620190,4302376
2015-02-12,74.996857,75.494019,74.776588,75.261169,63.095036,4603333
2015-02-13,75.103836,76.387665,75.103836,76.305855,63.970833,6041537
2015-02-17,76.148521,76.714912,75.877914,76.349907,64.007782,5150267
2015-02-18,76.349907,77.193207,76.154816,76.771553,64.361259,5522093
2015-02-19,76.513535,77.407173,76.513535,77.350533,64.846649,5413723
2015-02-20,77.400879,78.319695,76.777847,78.105728,65.479759,6454836
2015-02-23,77.803650,78.137192,77.451225,77.860291,65.274017,4349570
2015-02-24,77.671494,78.124603,77.400879,77.904343,65.310936,3901631
2015-02-25,77.942101,78.244179,77.375710,77.640022,65.089363,4565038
2015-02-26,77.608559,77.753304,76.872246,77.199493,64.720001,3969640
2015-02-27,77.123978,77.312775,76.645691,76.721207,64.319061,4902542
2015-03-02,76.721207,77.721840,76.494652,77.526749,64.994392,3695855
