Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,112.489998,113.389999,110.589996,111.910004,99.175056,198100
2015-01-05,111.650002,112.070000,109.419998,110.230003,97.686234,210200
2015-01-06,111.739998,115.040001,111.010002,114.279999,101.275345,438300
2015-01-07,115.059998,116.180000,113.089996,114.080002,101.098122,381700
2015-01-08,115.080002,117.910004,114.570000,117.739998,104.341599,341100
2015-01-09,117.650002,118.419998,115.820000,115.879997,102.693275,183200
2015-01-12,116.459999,116.540001,114.160004,115.500000,102.356499,254300
2015-01-13,115.790001,117.559998,113.760002,114.919998,101.842514,300800
2015-01-14,113.150002,115.160004,112.330002,113.529999,100.610680,432700
2015-01-15,113.360001,114.930000,111.830002,112.839996,99.999229,335800
2015-01-16,112.279999,115.830002,112.279999,115.650002,102.489441,274000
2015-01-20,115.599998,116.459999,113.370003,114.790001,101.727303,369700
2015-01-21,114.599998,116.110001,114.010002,115.910004,102.719856,285900
2015-01-22,116.879997,119.779999,115.430000,119.400002,105.812714,312600
2015-01-23,119.400002,119.830002,117.870003,119.610001,105.998833,258900
2015-01-26,119.220001,119.570000,117.750000,119.519997,105.919067,272100
2015-01-27,117.650002,119.690002,117.650002,119.050003,105.502533,309700
2015-01-28,120.279999,120.790001,117.910004,118.440002,104.961960,216200
2015-01-29,118.529999,118.919998,116.650002,118.489998,105.006264,224700
2015-01-30,117.510002,118.410004,116.239998,116.599998,103.331314,283200
2015-02-02,116.720001,118.059998,114.610001,118.010002,104.580894,223800
2015-02-03,118.500000,121.309998,118.500000,121.169998,107.381294,317000
2015-02-04,121.169998,121.930000,120.419998,120.860001,107.106567,208100
2015-02-05,121.879997,122.209999,120.510002,120.839996,107.088844,184000
2015-02-06,120.599998,122.489998,120.139999,121.709999,107.859840,375200
2015-02-09,120.959999,121.599998,119.029999,119.220001,105.653191,212100
2015-02-10,120.000000,120.720001,118.879997,120.489998,106.778671,176000
2015-02-11,119.919998,122.320000,119.919998,121.970001,108.090263,256700
2015-02-12,122.849998,124.580002,121.830002,124.099998,109.977867,284900
2015-02-13,124.029999,125.269997,123.110001,125.120003,110.881790,402300
2015-02-17,125.410004,126.989998,125.019997,125.510002,111.227432,420600
2015-02-18,125.199997,128.449997,125.199997,128.410004,113.797409,528900
2015-02-19,132.000000,138.779999,129.369995,133.000000,117.865067,1074000
2015-02-20,133.000000,137.800003,132.449997,137.690002,122.021385,821900
2015-02-23,137.720001,142.419998,137.720001,142.410004,126.204224,533300
2015-02-24,140.669998,142.279999,138.429993,139.669998,123.776039,648900
2015-02-25,140.130005,143.529999,139.449997,142.070007,125.902954,488800
2015-02-26,141.100006,143.860001,140.910004,142.639999,126.408066,385800
2015-02-27,143.000000,143.059998,141.179993,141.330002,125.247169,328100
2015-03-02,141.330002,143.830002,140.309998,143.550003,127.214516,579500
2015-03-03,142.490005,143.770004,140.880005,142.190002,126.009308,302600
2015-03-04,141.550003,143.300003,140.389999,142.919998,127.013527,417300
2015-03-05,143.059998,143.059998,140.600006,140.880005,125.200554,256900
2015-03-06,139.649994,139.979996,136.149994,137.070007,121.814644,449100
2015-03-09,137.660004,140.380005,136.839996,139.289993,123.787506,362900
2015-03-10,138.250000,138.919998,136.949997,137.330002,122.045654,317100
2015-03-11,137.750000,138.990005,136.619995,138.910004,123.449860,327400
2015-03-12,140.059998,141.130005,138.940002,140.649994,124.996162,244300
2015-03-13,140.110001,141.630005,138.419998,139.330002,123.823082,254200
2015-03-16,140.169998,141.149994,138.750000,139.429993,123.911911,368800
2015-03-17,139.039993,140.690002,137.860001,140.360001,124.738449,244000
2015-03-18,140.229996,141.710007,138.460007,141.479996,125.733788,209000
2015-03-19,141.669998,141.940002,140.059998,141.330002,125.600502,195000
2015-03-20,141.949997,144.000000,141.490005,143.070007,127.146866,406000
2015-03-23,143.149994,143.580002,141.029999,142.229996,126.400314,260400
2015-03-24,142.470001,143.729996,141.279999,142.240005,126.409218,268500
2015-03-25,142.240005,142.330002,137.860001,138.000000,122.641129,213700
2015-03-26,137.789993,139.279999,137.119995,138.300003,122.907715,286100
2015-03-27,138.410004,139.309998,137.130005,137.630005,122.312309,460400
2015-03-30,139.009995,142.770004,138.449997,141.910004,126.115952,388900
2015-03-31,141.460007,142.020004,139.240005,140.149994,124.551796,287300
2015-04-01,139.929993,140.789993,137.660004,140.630005,124.978401,234200
2015-04-02,140.619995,141.690002,138.750000,139.440002,123.920822,162100
2015-04-06,138.779999,141.539993,138.649994,141.380005,125.644897,188200
2015-04-07,141.380005,142.990005,141.259995,141.419998,125.680504,193200
2015-04-08,141.619995,142.490005,140.399994,140.820007,125.147278,232100
2015-04-09,140.160004,140.809998,139.460007,140.339996,124.720680,208300
2015-04-10,140.229996,142.020004,140.229996,142.000000,126.195923,240600
2015-04-13,141.300003,141.699997,139.979996,140.250000,124.640694,263700
2015-04-14,140.199997,140.839996,138.740005,139.000000,123.529793,270100
2015-04-15,140.210007,140.699997,139.240005,139.729996,124.178581,228100
2015-04-16,139.940002,140.929993,138.740005,140.559998,124.916176,259000
2015-04-17,139.410004,139.410004,136.830002,137.500000,122.196762,156800
2015-04-20,137.960007,138.899994,137.500000,138.160004,122.783287,189700
2015-04-21,139.059998,139.770004,138.119995,139.210007,123.716415,353000
2015-04-22,139.149994,140.149994,137.339996,139.759995,124.205193,169200
2015-04-23,138.940002,139.990005,138.509995,139.009995,123.538712,209600
2015-04-24,139.119995,139.910004,138.690002,139.559998,124.027458,131300
2015-04-27,139.539993,140.100006,137.169998,138.119995,122.747749,193000
2015-04-28,137.500000,138.699997,136.119995,137.220001,121.947876,203400
2015-04-29,137.029999,137.699997,136.580002,136.690002,121.476883,199000
2015-04-30,135.639999,136.580002,131.320007,131.589996,116.944519,433200
2015-05-01,132.059998,134.539993,131.410004,133.960007,119.050774,291600
2015-05-04,133.639999,136.240005,132.089996,135.660004,120.561539,231900
2015-05-05,135.929993,136.160004,133.679993,133.869995,118.970749,300800
2015-05-06,134.330002,134.919998,132.929993,133.729996,118.846321,293900
2015-05-07,128.809998,128.809998,120.519997,123.529999,109.781586,1337700
2015-05-08,121.419998,122.570000,116.900002,118.750000,105.533585,1286800
2015-05-11,118.550003,121.900002,118.510002,120.949997,107.488701,636100
2015-05-12,120.029999,121.510002,119.379997,120.669998,107.239845,504100
2015-05-13,121.639999,123.070000,121.019997,122.589996,108.946175,444400
2015-05-14,122.949997,124.720001,122.849998,124.150002,110.332573,309900
2015-05-15,124.059998,124.309998,122.550003,122.900002,109.221710,257600
2015-05-18,122.500000,123.730003,122.000000,123.500000,109.754906,218100
2015-05-19,120.000000,121.489998,119.650002,120.489998,107.079903,395600
2015-05-20,121.160004,122.610001,119.919998,122.129997,108.537361,343100
2015-05-21,122.720001,123.680000,122.099998,123.129997,109.426071,242200
2015-05-22,122.489998,123.419998,121.360001,122.860001,109.186134,261300
2015-05-26,122.190002,122.730003,121.900002,122.330002,108.715118,377200
2015-05-27,122.000000,124.239998,121.360001,123.910004,110.480545,263200
2015-05-28,123.459999,124.160004,122.540001,123.410004,110.034721,254300
2015-05-29,123.459999,124.389999,121.849998,123.989998,110.551849,402700
2015-06-01,124.919998,124.919998,121.139999,121.730003,108.536797,572000
2015-06-02,120.500000,123.519997,120.500000,121.930000,108.715118,329100
2015-06-03,122.559998,123.570000,121.349998,121.779999,108.581375,252800
2015-06-04,121.099998,121.900002,118.129997,119.379997,106.441475,254200
2015-06-05,119.010002,119.739998,117.720001,119.669998,106.700050,222800
2015-06-08,119.760002,119.989998,118.489998,118.910004,106.022446,212200
2015-06-09,119.080002,119.080002,117.320000,117.440002,104.711777,251400
2015-06-10,118.160004,119.970001,117.889999,118.750000,105.879768,401000
2015-06-11,118.820000,119.570000,118.099998,118.529999,105.683609,564200
2015-06-12,117.529999,118.410004,117.379997,118.129997,105.326958,291100
2015-06-15,117.099998,117.820000,115.500000,116.699997,104.051956,336200
2015-06-16,116.839996,118.110001,116.339996,116.860001,104.194633,293700
2015-06-17,117.000000,117.980003,116.040001,117.580002,104.836571,285100
2015-06-18,117.690002,118.809998,117.459999,117.980003,105.193222,334300
2015-06-19,117.680000,118.610001,117.430000,117.440002,104.711777,326700
2015-06-22,118.029999,118.120003,116.680000,118.019997,105.228874,262300
2015-06-23,117.889999,119.370003,116.410004,119.300003,106.370163,429000
2015-06-24,119.250000,119.250000,116.180000,116.269997,103.668541,254900
2015-06-25,116.699997,117.080002,115.739998,116.190002,103.597229,239400
2015-06-26,116.190002,116.550003,114.709999,114.839996,102.393532,488200
2015-06-29,113.709999,114.110001,112.250000,112.449997,100.262589,288600
2015-06-30,113.580002,113.580002,111.379997,112.589996,100.387390,476300
2015-07-01,113.570000,114.449997,112.919998,113.790001,101.457336,346200
2015-07-02,114.470001,114.470001,112.430000,113.070000,100.815369,247800
2015-07-06,111.870003,113.790001,111.650002,113.260002,100.984772,318100
2015-07-07,113.449997,114.580002,111.839996,114.320000,101.929909,283900
2015-07-08,113.139999,113.750000,111.300003,111.930000,99.798927,407100
2015-07-09,113.379997,113.970001,112.449997,112.589996,100.387390,156200
2015-07-10,114.000000,114.879997,113.300003,114.169998,101.796173,213600
2015-07-13,115.129997,116.790001,115.129997,116.209999,103.615067,250600
2015-07-14,115.980003,117.349998,115.019997,117.110001,104.417511,283700
2015-07-15,116.839996,117.070000,115.010002,115.739998,103.196007,192200
2015-07-16,116.739998,117.620003,115.620003,117.589996,104.845497,249300
2015-07-17,117.360001,117.639999,116.019997,116.620003,103.980621,188900
2015-07-20,117.099998,117.260002,115.870003,116.169998,103.579422,181900
2015-07-21,116.339996,116.480003,114.449997,115.459999,102.946335,247400
2015-07-22,114.959999,115.150002,113.959999,114.699997,102.268723,232100
2015-07-23,115.019997,116.989998,114.169998,114.839996,102.393532,219900
2015-07-24,114.940002,115.519997,111.720001,112.040001,99.897003,249500
2015-07-27,111.690002,112.550003,110.500000,112.250000,100.084251,202900
2015-07-28,113.220001,114.989998,112.269997,114.860001,102.411377,299000
2015-07-29,114.739998,117.970001,114.470001,117.480003,104.747406,412100
2015-07-30,117.000000,117.760002,115.040001,116.610001,103.971703,249900
2015-07-31,116.970001,118.309998,115.839996,117.410004,104.684990,302900
2015-08-03,117.029999,117.029999,115.059998,115.730003,103.187088,278200
2015-08-04,115.839996,116.900002,114.610001,115.949997,103.383217,247900
2015-08-05,116.650002,118.800003,115.769997,117.120003,104.426453,444300
2015-08-06,116.459999,128.220001,114.709999,122.260002,109.009361,591000
2015-08-07,121.610001,122.309998,113.540001,115.809998,103.258408,657600
2015-08-10,117.019997,121.029999,116.489998,120.550003,107.484688,368900
2015-08-11,119.550003,120.750000,118.379997,118.980003,106.084869,349400
2015-08-12,117.980003,117.989998,114.639999,117.690002,104.934669,410900
2015-08-13,117.400002,118.730003,116.760002,117.180000,104.479919,359800
2015-08-14,116.910004,119.800003,116.610001,119.199997,106.280968,288900
2015-08-17,118.589996,120.529999,117.760002,120.129997,107.110199,329700
2015-08-18,119.750000,121.400002,119.559998,120.529999,107.466858,208400
2015-08-19,119.809998,120.370003,117.739998,118.309998,105.487450,367900
2015-08-20,117.699997,118.059998,112.669998,112.779999,100.556824,403200
2015-08-21,111.910004,114.040001,109.980003,110.070000,98.140533,483800
2015-08-24,103.809998,112.010002,102.760002,107.360001,95.724220,609700
2015-08-25,110.330002,110.330002,104.559998,104.870003,93.504097,430400
2015-08-26,106.529999,109.529999,105.400002,109.389999,97.907654,364800
2015-08-27,110.349998,113.620003,110.129997,113.129997,101.255081,385400
2015-08-28,112.500000,114.129997,111.480003,113.570000,101.648903,393000
2015-08-31,112.930000,114.379997,111.910004,112.580002,100.762817,285200
2015-09-01,110.900002,112.260002,106.970001,107.550003,96.260788,867100
2015-09-02,109.400002,114.339996,108.400002,114.260002,102.266472,764600
2015-09-03,114.400002,116.180000,113.639999,113.989998,102.024811,506100
2015-09-04,112.430000,113.769997,111.849998,112.610001,100.789665,221500
2015-09-08,114.519997,116.089996,113.370003,116.000000,103.823830,270500
2015-09-09,116.949997,117.260002,114.550003,114.790001,102.740829,238600
2015-09-10,114.849998,116.910004,114.059998,115.230003,103.134659,238200
2015-09-11,114.099998,115.650002,113.800003,115.540001,103.412109,131000
2015-09-14,115.379997,115.389999,114.029999,115.040001,102.964600,146700
2015-09-15,115.639999,116.449997,114.989998,116.300003,104.092331,138100
2015-09-16,116.430000,116.800003,115.019997,116.400002,104.181847,245500
2015-09-17,116.290001,117.190002,115.040001,115.279999,103.179382,167100
2015-09-18,114.120003,114.400002,111.199997,111.599998,99.885689,481600
2015-09-21,112.599998,112.599998,110.339996,110.830002,99.196495,280600
2015-09-22,109.239998,110.129997,108.080002,109.010002,97.567543,199500
2015-09-23,109.849998,109.889999,107.050003,107.239998,95.983330,116200
2015-09-24,105.790001,107.529999,104.989998,107.080002,95.840141,244700
2015-09-25,108.150002,108.300003,105.139999,105.720001,94.622887,161300
2015-09-28,104.889999,105.550003,103.430000,103.980003,93.065536,304200
2015-09-29,104.480003,105.660004,103.510002,105.349998,94.291702,240200
2015-09-30,106.750000,107.660004,105.650002,107.150002,95.902786,245500
2015-10-01,106.849998,107.620003,104.519997,105.750000,94.649750,317100
2015-10-02,104.230003,106.940002,103.580002,106.940002,95.714828,188700
2015-10-05,108.230003,108.900002,107.480003,108.300003,96.932053,295600
2015-10-06,108.489998,109.400002,107.989998,108.300003,96.932053,225900
2015-10-07,109.220001,110.980003,108.059998,110.220001,98.650551,284200
2015-10-08,109.620003,112.180000,109.050003,111.470001,99.769333,234200
2015-10-09,112.250000,113.699997,111.120003,113.510002,101.595207,221800
2015-10-12,113.540001,113.540001,111.559998,111.889999,100.145233,198600
2015-10-13,111.010002,112.129997,109.419998,109.519997,98.024010,230400
2015-10-14,109.980003,110.750000,108.220001,108.610001,97.209518,239900
2015-10-15,108.580002,109.059998,106.650002,108.300003,96.932053,206900
2015-10-16,108.180000,108.330002,105.449997,106.239998,95.088303,156200
2015-10-19,105.570000,106.330002,104.370003,104.629997,93.647293,323900
2015-10-20,104.589996,106.360001,104.410004,105.220001,94.175362,244500
2015-10-21,105.930000,106.440002,105.089996,105.239998,94.193268,141800
2015-10-22,105.620003,107.440002,105.400002,106.669998,95.473167,212300
2015-10-23,107.510002,109.220001,107.410004,108.730003,97.316940,233500
2015-10-26,108.709999,108.779999,107.239998,107.639999,96.341347,297900
2015-10-27,107.760002,110.269997,106.760002,110.129997,98.569992,484200
2015-10-28,111.010002,112.949997,110.160004,112.709999,100.879166,319500
2015-10-29,112.220001,113.980003,112.220001,113.820000,101.872658,181900
2015-10-30,114.660004,121.010002,113.580002,119.940002,107.350235,652200
2015-11-02,120.300003,121.930000,117.900002,121.080002,108.370605,343100
2015-11-03,120.580002,121.779999,119.680000,121.629997,108.862839,298100
2015-11-04,122.099998,122.339996,119.250000,120.370003,107.735107,504700
2015-11-05,121.570000,131.190002,120.699997,130.130005,116.470650,820100
2015-11-06,130.970001,131.080002,126.910004,129.000000,115.459251,439100
2015-11-09,128.770004,128.960007,125.809998,127.580002,114.188316,319500
2015-11-10,127.570000,128.750000,125.980003,128.160004,114.707420,407200
2015-11-11,129.160004,131.070007,127.949997,130.580002,116.873390,543400
2015-11-12,129.190002,130.139999,127.989998,127.989998,114.555267,310500
2015-11-13,127.510002,128.080002,126.199997,127.489998,114.107758,278800
2015-11-16,128.089996,131.580002,127.370003,131.449997,117.652100,315300
2015-11-17,132.050003,133.860001,130.729996,131.750000,117.920601,312800
2015-11-18,132.000000,132.600006,130.279999,131.429993,117.634178,416600
2015-11-19,132.389999,134.220001,130.610001,134.080002,120.006027,376700
2015-11-20,135.300003,136.550003,133.520004,134.520004,120.399849,271700
2015-11-23,135.070007,135.570007,132.880005,133.669998,119.639069,194500
2015-11-24,133.399994,133.860001,131.179993,133.850006,120.249985,272600
2015-11-25,133.850006,134.500000,131.600006,132.300003,118.857460,215900
2015-11-27,132.800003,133.279999,131.169998,132.770004,119.279716,106000
2015-11-30,132.830002,132.830002,130.250000,130.919998,117.617683,305400
2015-12-01,131.190002,133.869995,130.419998,133.750000,120.160118,332700
2015-12-02,133.380005,133.380005,130.690002,131.210007,117.878212,207600
2015-12-03,131.360001,132.410004,128.929993,130.100006,116.880997,309100
2015-12-04,130.320007,133.479996,129.220001,133.080002,119.558205,259000
2015-12-07,133.080002,133.080002,131.080002,132.529999,119.064087,260400
2015-12-08,130.880005,131.720001,130.020004,130.580002,117.312218,335100
2015-12-09,130.100006,131.479996,128.460007,128.660004,115.587311,294500
2015-12-10,128.559998,129.619995,127.739998,128.479996,115.425598,198300
2015-12-11,126.699997,127.610001,126.070000,126.580002,113.718658,211100
2015-12-14,126.730003,127.230003,124.900002,126.410004,113.565926,303000
2015-12-15,127.419998,127.790001,126.230003,126.959999,114.060051,351400
2015-12-16,128.220001,129.429993,126.739998,128.570007,115.506470,212800
2015-12-17,128.639999,129.520004,126.910004,126.989998,114.086983,222800
2015-12-18,126.989998,127.139999,124.900002,125.449997,112.703468,491100
2015-12-21,126.610001,127.959999,125.900002,127.250000,114.320572,281600
2015-12-22,127.690002,128.229996,126.089996,127.750000,114.769768,223700
