Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,192.100006,194.479996,191.039993,193.309998,158.857437,902100
2015-01-05,192.899994,194.500000,188.600006,189.289993,155.553879,1506200
2015-01-06,189.619995,190.990005,186.800003,188.399994,154.822525,1205800
2015-01-07,189.320007,191.020004,189.220001,190.830002,156.819427,941900
2015-01-08,190.899994,196.880005,190.899994,195.130005,160.353119,1950900
2015-01-09,195.089996,197.070007,194.820007,195.020004,160.262665,1439500
2015-01-12,195.509995,196.229996,193.710007,194.470001,159.810669,896400
2015-01-13,196.139999,198.440002,192.679993,194.350006,159.712112,1095000
2015-01-14,194.149994,194.240005,191.630005,193.229996,158.791687,1101100
2015-01-15,194.160004,194.729996,191.850006,192.369995,158.084991,896600
2015-01-16,191.880005,194.770004,191.880005,194.710007,160.007950,1085600
2015-01-20,196.630005,196.990005,193.009995,195.750000,160.862610,857800
2015-01-21,195.000000,196.750000,194.110001,195.500000,160.657120,966600
2015-01-22,197.000000,198.559998,195.279999,198.089996,162.785538,1307900
2015-01-23,197.990005,198.880005,196.949997,197.440002,162.251343,1313000
2015-01-26,196.250000,196.919998,193.029999,195.679993,160.805054,1338900
2015-01-27,193.000000,193.490005,190.320007,190.550003,156.589371,1942700
2015-01-28,191.839996,194.800003,189.000000,189.250000,155.521088,1570400
2015-01-29,189.259995,192.529999,187.100006,192.500000,158.191818,2017000
2015-01-30,189.770004,190.960007,188.279999,188.369995,154.797852,2287900
2015-02-02,188.410004,189.759995,186.009995,189.330002,155.586807,1554000
2015-02-03,190.380005,192.300003,189.589996,192.000000,157.780975,1618200
2015-02-04,191.339996,193.529999,190.619995,192.279999,158.011017,1230900
2015-02-05,193.080002,194.470001,191.580002,194.059998,159.473785,1063200
2015-02-06,194.289993,196.949997,192.899994,195.240005,160.443527,1127100
2015-02-09,194.350006,194.990005,192.699997,193.020004,158.619125,1208300
2015-02-10,195.100006,195.979996,193.880005,195.669998,160.796860,1280600
2015-02-11,195.169998,197.179993,195.000000,196.309998,161.322769,1439300
2015-02-12,196.710007,198.229996,196.389999,197.479996,162.284271,1217900
2015-02-13,197.289993,198.389999,196.190002,196.949997,161.848694,1253900
2015-02-17,196.529999,198.300003,195.770004,197.570007,162.358231,1023300
2015-02-18,197.570007,198.580002,196.949997,198.570007,163.180069,902000
2015-02-19,198.559998,201.740005,197.970001,201.710007,165.760422,1775000
2015-02-20,200.860001,204.000000,200.279999,203.990005,167.634033,1301400
2015-02-23,204.000000,205.660004,203.199997,205.589996,168.948837,1440600
2015-02-24,205.509995,206.929993,204.820007,206.619995,169.795288,1168600
2015-02-25,207.050003,207.059998,204.500000,204.860001,168.348938,2759800
2015-02-26,203.250000,203.839996,200.529999,201.330002,166.668518,1349700
2015-02-27,201.000000,201.940002,200.000000,200.050003,165.608826,1311400
2015-03-02,200.050003,203.130005,200.050003,203.020004,168.067520,1037400
2015-03-03,202.449997,202.449997,199.429993,199.929993,165.509491,1312100
2015-03-04,199.699997,200.080002,198.779999,198.970001,164.714767,851400
2015-03-05,199.369995,200.029999,198.750000,199.100006,164.822372,872300
2015-03-06,198.380005,198.639999,196.710007,197.660004,163.630341,1220300
2015-03-09,197.419998,200.490005,197.210007,199.740005,165.352219,887600
2015-03-10,198.410004,198.979996,197.309998,197.580002,163.564072,1087100
2015-03-11,197.940002,198.410004,196.910004,197.210007,163.257767,953000
2015-03-12,197.539993,198.949997,197.539993,198.779999,164.557480,1047200
2015-03-13,197.970001,199.009995,195.600006,197.110001,163.174988,1155400
2015-03-16,198.220001,202.300003,198.100006,202.110001,167.314163,1198000
2015-03-17,201.479996,202.000000,200.029999,200.669998,166.122055,936600
2015-03-18,200.770004,203.490005,198.360001,202.600006,167.719818,872800
2015-03-19,202.500000,203.360001,201.039993,202.190002,167.380371,1178000
2015-03-20,203.050003,204.039993,201.669998,203.770004,168.688385,3938100
2015-03-23,203.330002,204.589996,202.919998,202.919998,167.984726,1028100
2015-03-24,202.339996,204.369995,200.949997,203.300003,168.299286,1250900
2015-03-25,203.339996,204.000000,199.000000,199.020004,164.756180,1338200
2015-03-26,197.570007,201.119995,196.259995,200.559998,166.031036,1499700
2015-03-27,200.559998,202.869995,200.240005,202.229996,167.413513,1256400
2015-03-30,203.500000,206.190002,203.000000,204.889999,169.615555,1049000
2015-03-31,203.460007,205.169998,202.960007,202.960007,168.017822,1261500
2015-04-01,202.100006,202.470001,197.429993,198.759995,164.540909,1897200
2015-04-02,199.369995,199.559998,197.669998,198.720001,164.507782,1387600
2015-04-06,199.330002,201.119995,197.850006,200.529999,166.006195,1366300
2015-04-07,201.000000,202.550003,199.899994,200.149994,165.691605,1084800
2015-04-08,200.449997,201.889999,199.630005,200.809998,166.238022,944800
2015-04-09,200.520004,201.910004,200.289993,201.440002,166.759521,828100
2015-04-10,201.369995,202.190002,200.279999,200.399994,165.898590,1279000
2015-04-13,200.029999,201.130005,196.820007,197.050003,163.125320,2130400
2015-04-14,196.889999,197.770004,196.350006,197.339996,163.365372,1586900
2015-04-15,198.270004,199.460007,197.039993,197.210007,163.257767,1154300
2015-04-16,196.580002,198.039993,195.669998,197.119995,163.183243,1065300
2015-04-17,195.800003,196.440002,193.940002,194.820007,161.279236,1229900
2015-04-20,195.279999,197.649994,195.000000,196.800003,162.918365,1276600
2015-04-21,198.050003,198.339996,195.110001,196.289993,162.496185,1421000
2015-04-22,196.699997,198.089996,195.210007,197.630005,163.605453,1127300
2015-04-23,197.490005,198.929993,196.050003,197.199997,163.249466,1178700
2015-04-24,197.009995,197.240005,195.000000,195.369995,161.734543,1307400
2015-04-27,195.639999,196.580002,193.529999,193.839996,160.467926,1377700
2015-04-28,193.750000,194.270004,191.589996,194.020004,160.616943,1095600
2015-04-29,193.380005,194.070007,190.929993,191.289993,158.356964,1427200
2015-04-30,190.970001,191.460007,185.649994,186.600006,154.474426,2257200
2015-05-01,186.800003,189.149994,186.800003,189.000000,156.461227,1196000
2015-05-04,189.199997,190.850006,189.149994,189.690002,157.032394,912400
2015-05-05,189.250000,189.899994,187.110001,187.350006,155.095261,993600
2015-05-06,188.509995,189.070007,185.910004,186.830002,154.664841,1192200
2015-05-07,186.649994,188.949997,186.339996,188.210007,155.807251,1040700
2015-05-08,189.960007,191.039993,189.479996,190.479996,157.686417,950500
